index,close
0.000000000000000000e+00,6.812999999999999545e+01
1.000000000000000000e+00,6.620999999999999375e+01
2.000000000000000000e+00,6.459000000000000341e+01
3.000000000000000000e+00,6.556000000000000227e+01
4.000000000000000000e+00,6.729999999999999716e+01
5.000000000000000000e+00,6.842000000000000171e+01
6.000000000000000000e+00,6.739000000000000057e+01
7.000000000000000000e+00,6.829000000000000625e+01
8.000000000000000000e+00,6.700000000000000000e+01
9.000000000000000000e+00,6.623000000000000398e+01
1.000000000000000000e+01,6.739000000000000057e+01
1.100000000000000000e+01,6.829999999999999716e+01
1.200000000000000000e+01,6.812000000000000455e+01
1.300000000000000000e+01,6.898000000000000398e+01
1.400000000000000000e+01,6.776000000000000512e+01
1.500000000000000000e+01,6.900000000000000000e+01
1.600000000000000000e+01,6.781000000000000227e+01
1.700000000000000000e+01,6.631000000000000227e+01
1.800000000000000000e+01,6.604000100000000373e+01
1.900000000000000000e+01,6.837999999999999545e+01
2.000000000000000000e+01,6.853000000000000114e+01
2.100000000000000000e+01,6.870000000000000284e+01
2.200000000000000000e+01,6.979999999999999716e+01
2.300000000000000000e+01,7.000000000000000000e+01
2.400000000000000000e+01,7.059000000000000341e+01
2.500000000000000000e+01,7.054000000000000625e+01
2.600000000000000000e+01,7.029000000000000625e+01
2.700000000000000000e+01,7.226000000000000512e+01
2.800000000000000000e+01,7.256000000000000227e+01
2.900000000000000000e+01,7.284000000000000341e+01
3.000000000000000000e+01,7.281000000000000227e+01
3.100000000000000000e+01,7.306999999999999318e+01
3.200000000000000000e+01,7.295000000000000284e+01
3.300000000000000000e+01,7.160999999999999943e+01
3.400000000000000000e+01,7.208000199999999325e+01
3.500000000000000000e+01,7.210999999999999943e+01
3.600000000000000000e+01,7.273999999999999488e+01
3.700000000000000000e+01,7.300000000000000000e+01
3.800000000000000000e+01,7.293000000000000682e+01
3.900000000000000000e+01,7.367000000000000171e+01
4.000000000000000000e+01,7.376999999999999602e+01
4.100000000000000000e+01,7.300000000000000000e+01
4.200000000000000000e+01,7.356999999999999318e+01
4.300000000000000000e+01,7.359999999999999432e+01
4.400000000000000000e+01,7.395000000000000284e+01
4.500000000000000000e+01,7.328000000000000114e+01
4.600000000000000000e+01,7.167000000000000171e+01
4.700000000000000000e+01,7.248999999999999488e+01
4.800000000000000000e+01,7.356000000000000227e+01
4.900000000000000000e+01,7.339000000000000057e+01
5.000000000000000000e+01,7.362999999999999545e+01
5.100000000000000000e+01,7.418999999999999773e+01
5.200000000000000000e+01,7.320999999999999375e+01
5.300000000000000000e+01,7.368000000000000682e+01
5.400000000000000000e+01,7.223999999999999488e+01
5.500000000000000000e+01,7.029999999999999716e+01
5.600000000000000000e+01,6.973999999999999488e+01
5.700000000000000000e+01,6.884999999999999432e+01
5.800000000000000000e+01,6.823999999999999488e+01
5.900000000000000000e+01,6.768000000000000682e+01
6.000000000000000000e+01,6.737000000000000455e+01
6.100000000000000000e+01,6.657999999999999829e+01
6.200000000000000000e+01,6.565999999999999659e+01
6.300000000000000000e+01,6.562999999999999545e+01
6.400000000000000000e+01,6.571999999999999886e+01
6.500000000000000000e+01,6.751999999999999602e+01
6.600000000000000000e+01,6.668000000000000682e+01
6.700000000000000000e+01,6.668000000000000682e+01
6.800000000000000000e+01,6.679999999999999716e+01
6.900000000000000000e+01,6.670999999999999375e+01
7.000000000000000000e+01,6.870000000000000284e+01
7.100000000000000000e+01,6.856999999999999318e+01
7.200000000000000000e+01,6.771999999999999886e+01
7.300000000000000000e+01,6.765000000000000568e+01
7.400000000000000000e+01,6.787999999999999545e+01
7.500000000000000000e+01,6.817000000000000171e+01
7.600000000000000000e+01,6.879999999999999716e+01
7.700000000000000000e+01,7.018000000000000682e+01
7.800000000000000000e+01,6.876999999999999602e+01
7.900000000000000000e+01,6.973000000000000398e+01
8.000000000000000000e+01,6.908999599999999930e+01
8.100000000000000000e+01,6.776000000000000512e+01
8.200000000000000000e+01,6.879999999999999716e+01
8.300000000000000000e+01,6.940000000000000568e+01
8.400000000000000000e+01,6.837000000000000455e+01
8.500000000000000000e+01,6.856999999999999318e+01
8.600000000000000000e+01,6.945000000000000284e+01
8.700000000000000000e+01,6.908999599999999930e+01
8.800000000000000000e+01,7.023000000000000398e+01
8.900000000000000000e+01,6.943000000000000682e+01
9.000000000000000000e+01,6.885999999999999943e+01
9.100000000000000000e+01,6.831000000000000227e+01
9.200000000000000000e+01,6.937999999999999545e+01
9.300000000000000000e+01,7.045999999999999375e+01
9.400000000000000000e+01,7.095000000000000284e+01
9.500000000000000000e+01,7.046999999999999886e+01
9.600000000000000000e+01,6.989000000000000057e+01
9.700000000000000000e+01,6.937000000000000455e+01
9.800000000000000000e+01,7.064000000000000057e+01
9.900000000000000000e+01,7.215000000000000568e+01
1.000000000000000000e+02,7.240000000000000568e+01
1.010000000000000000e+02,7.254000000000000625e+01
1.020000000000000000e+02,7.239000000000000057e+01
1.030000000000000000e+02,7.209999799999999937e+01
1.040000000000000000e+02,7.085999999999999943e+01
1.050000000000000000e+02,7.295999999999999375e+01
1.060000000000000000e+02,7.195999999999999375e+01
1.070000000000000000e+02,7.104000100000000373e+01
1.080000000000000000e+02,7.154000000000000625e+01
1.090000000000000000e+02,7.034000000000000341e+01
1.100000000000000000e+02,6.923999999999999488e+01
1.110000000000000000e+02,6.979000000000000625e+01
1.120000000000000000e+02,7.050000000000000000e+01
1.130000000000000000e+02,7.028000000000000114e+01
1.140000000000000000e+02,6.995000000000000284e+01
1.150000000000000000e+02,7.053000000000000114e+01
