index,close
0.000000000000000000e+00,1.426699999999999875e+02
1.000000000000000000e+00,1.429900100000000123e+02
2.000000000000000000e+00,1.436499900000000025e+02
3.000000000000000000e+00,1.471399999999999864e+02
4.000000000000000000e+00,1.473400000000000034e+02
5.000000000000000000e+00,1.482700000000000102e+02
6.000000000000000000e+00,1.465300000000000011e+02
7.000000000000000000e+00,1.457299999999999898e+02
8.000000000000000000e+00,1.446599999999999966e+02
9.000000000000000000e+00,1.439699999999999989e+02
1.000000000000000000e+01,1.460200040000000001e+02
1.100000000000000000e+01,1.475800000000000125e+02
1.200000000000000000e+01,1.477599899999999877e+02
1.300000000000000000e+01,1.503600000000000136e+02
1.400000000000000000e+01,1.485000000000000000e+02
1.500000000000000000e+01,1.506299999999999955e+02
1.600000000000000000e+01,1.524299900000000036e+02
1.700000000000000000e+01,1.510500030000000038e+02
1.800000000000000000e+01,1.505200000000000102e+02
1.900000000000000000e+01,1.525800000000000125e+02
2.000000000000000000e+01,1.538000000000000114e+02
2.100000000000000000e+01,1.544699999999999989e+02
2.200000000000000000e+01,1.546699999999999875e+02
2.300000000000000000e+01,1.538799999999999955e+02
2.400000000000000000e+01,1.551599999999999966e+02
2.500000000000000000e+01,1.538899999999999864e+02
2.600000000000000000e+01,1.530899960000000135e+02
2.700000000000000000e+01,1.530599980000000073e+02
2.800000000000000000e+01,1.496999999999999886e+02
2.900000000000000000e+01,1.515000000000000000e+02
3.000000000000000000e+01,1.534799999999999898e+02
3.100000000000000000e+01,1.517400100000000123e+02
3.200000000000000000e+01,1.534699999999999989e+02
3.300000000000000000e+01,1.524199999999999875e+02
3.400000000000000000e+01,1.517500000000000000e+02
3.500000000000000000e+01,1.518100000000000023e+02
3.600000000000000000e+01,1.515500000000000114e+02
3.700000000000000000e+01,1.499299900000000036e+02
3.800000000000000000e+01,1.518500099999999975e+02
3.900000000000000000e+01,1.492700000000000102e+02
4.000000000000000000e+01,1.464600100000000111e+02
4.100000000000000000e+01,1.485200000000000102e+02
4.200000000000000000e+01,1.511999999999999886e+02
4.300000000000000000e+01,1.519299900000000036e+02
4.400000000000000000e+01,1.512599899999999877e+02
4.500000000000000000e+01,1.518300000000000125e+02
4.600000000000000000e+01,1.514699999999999989e+02
4.700000000000000000e+01,1.529199999999999875e+02
4.800000000000000000e+01,1.530899960000000135e+02
4.900000000000000000e+01,1.502400100000000123e+02
5.000000000000000000e+01,1.503300000000000125e+02
5.100000000000000000e+01,1.490599980000000073e+02
5.200000000000000000e+01,1.470099945000000048e+02
5.300000000000000000e+01,1.485500000000000114e+02
5.400000000000000000e+01,1.518899999999999864e+02
5.500000000000000000e+01,1.531599999999999966e+02
5.600000000000000000e+01,1.586899999999999977e+02
5.700000000000000000e+01,1.621399999999999864e+02
5.800000000000000000e+01,1.614099999999999966e+02
5.900000000000000000e+01,1.612299999999999898e+02
6.000000000000000000e+01,1.605700099999999964e+02
6.100000000000000000e+01,1.604600100000000111e+02
6.200000000000000000e+01,1.610299990000000037e+02
