index,close
0.000000000000000000e+00,4.762999899999999798e+02
1.000000000000000000e+00,4.696700099999999907e+02
2.000000000000000000e+00,4.690299989999999752e+02
3.000000000000000000e+00,4.687799999999999727e+02
4.000000000000000000e+00,4.702399899999999775e+02
5.000000000000000000e+00,4.728399999999999750e+02
6.000000000000000000e+00,4.667900099999999952e+02
7.000000000000000000e+00,4.666700099999999907e+02
8.000000000000000000e+00,4.599599900000000048e+02
9.000000000000000000e+00,4.545600000000000023e+02
1.000000000000000000e+01,4.589500100000000202e+02
1.100000000000000000e+01,4.585799900000000093e+02
1.200000000000000000e+01,4.564800099999999929e+02
1.300000000000000000e+01,4.685000000000000000e+02
1.400000000000000000e+01,4.631700099999999907e+02
1.500000000000000000e+01,4.669899899999999775e+02
1.600000000000000000e+01,4.697000100000000202e+02
1.700000000000000000e+01,4.653900100000000180e+02
1.800000000000000000e+01,4.462999899999999798e+02
1.900000000000000000e+01,4.566899999999999977e+02
2.000000000000000000e+01,4.639700000000000273e+02
2.100000000000000000e+01,4.585299999999999727e+02
2.200000000000000000e+01,4.561700099999999907e+02
2.300000000000000000e+01,4.589200099999999907e+02
2.400000000000000000e+01,4.598100000000000023e+02
2.500000000000000000e+01,4.764899899999999775e+02
2.600000000000000000e+01,4.754299899999999752e+02
2.700000000000000000e+01,4.846899999999999977e+02
2.800000000000000000e+01,4.835400099999999952e+02
2.900000000000000000e+01,4.849299899999999752e+02
3.000000000000000000e+01,4.896799899999999752e+02
3.100000000000000000e+01,4.929899899999999775e+02
3.200000000000000000e+01,4.962000100000000202e+02
3.300000000000000000e+01,4.844599900000000048e+02
3.400000000000000000e+01,4.842699900000000071e+02
3.500000000000000000e+01,4.830799870000000169e+02
3.600000000000000000e+01,4.573299900000000093e+02
3.700000000000000000e+01,4.549299899999999752e+02
3.800000000000000000e+01,4.507399899999999775e+02
3.900000000000000000e+01,4.629200099999999907e+02
4.000000000000000000e+01,4.608700000000000045e+02
4.100000000000000000e+01,4.523799999999999955e+02
4.200000000000000000e+01,4.653999900000000025e+02
4.300000000000000000e+01,4.686499900000000025e+02
4.400000000000000000e+01,4.722799999999999727e+02
4.500000000000000000e+01,4.663200100000000248e+02
4.600000000000000000e+01,4.581799899999999752e+02
4.700000000000000000e+01,4.566899999999999977e+02
4.800000000000000000e+01,4.644700000000000273e+02
4.900000000000000000e+01,4.651899999999999977e+02
5.000000000000000000e+01,4.604800099999999929e+02
5.100000000000000000e+01,4.593500099999999975e+02
5.200000000000000000e+01,4.567799999999999727e+02
5.300000000000000000e+01,4.574599900000000048e+02
5.400000000000000000e+01,4.525499899999999798e+02
5.500000000000000000e+01,4.458799999999999955e+02
5.600000000000000000e+01,4.597399899999999775e+02
5.700000000000000000e+01,4.550100100000000225e+02
5.800000000000000000e+01,4.578299900000000093e+02
5.900000000000000000e+01,4.570400089999999977e+02
6.000000000000000000e+01,4.575100100000000225e+02
6.100000000000000000e+01,4.565899999999999750e+02
6.200000000000000000e+01,4.500799870000000169e+02
6.300000000000000000e+01,4.458900100000000180e+02
6.400000000000000000e+01,4.417300099999999929e+02
6.500000000000000000e+01,4.478200100000000248e+02
6.600000000000000000e+01,4.644299899999999752e+02
6.700000000000000000e+01,4.710199890000000096e+02
6.800000000000000000e+01,4.804299899999999752e+02
6.900000000000000000e+01,4.646000099999999975e+02
7.000000000000000000e+01,4.601299999999999955e+02
7.100000000000000000e+01,4.662600100000000225e+02
7.200000000000000000e+01,4.701700099999999907e+02
7.300000000000000000e+01,4.728799999999999955e+02
7.400000000000000000e+01,4.686299999999999955e+02
7.500000000000000000e+01,4.363299900000000093e+02
7.600000000000000000e+01,4.517300099999999929e+02
7.700000000000000000e+01,4.432099900000000048e+02
7.800000000000000000e+01,4.379299899999999752e+02
7.900000000000000000e+01,4.450299989999999752e+02
8.000000000000000000e+01,4.498700000000000045e+02
8.100000000000000000e+01,4.503999900000000025e+02
8.200000000000000000e+01,4.487699900000000071e+02
8.300000000000000000e+01,4.445199900000000071e+02
8.400000000000000000e+01,4.371099899999999820e+02
8.500000000000000000e+01,4.401000099999999975e+02
8.600000000000000000e+01,4.442900099999999952e+02
8.700000000000000000e+01,4.444800099999999929e+02
8.800000000000000000e+01,4.430299989999999752e+02
8.900000000000000000e+01,4.392999899999999798e+02
9.000000000000000000e+01,4.293999900000000025e+02
9.100000000000000000e+01,4.324200099999999907e+02
9.200000000000000000e+01,4.349200099999999907e+02
9.300000000000000000e+01,4.141299999999999955e+02
9.400000000000000000e+01,4.176299999999999955e+02
9.500000000000000000e+01,4.387300099999999929e+02
9.600000000000000000e+01,4.371700099999999907e+02
9.700000000000000000e+01,4.436899999999999977e+02
9.800000000000000000e+01,4.632099900000000048e+02
9.900000000000000000e+01,4.757600100000000225e+02
1.000000000000000000e+02,4.759299899999999752e+02
1.010000000000000000e+02,4.711600000000000250e+02
1.020000000000000000e+02,4.758500099999999975e+02
1.030000000000000000e+02,4.695899999999999750e+02
1.040000000000000000e+02,4.706899999999999977e+02
1.050000000000000000e+02,4.670400089999999977e+02
1.060000000000000000e+02,4.716299999999999955e+02
1.070000000000000000e+02,4.679800099999999929e+02
1.080000000000000000e+02,4.717200000000000273e+02
