index,close
0.000000000000000000e+00,1.048799999999999955e+02
1.000000000000000000e+00,1.042300000000000040e+02
2.000000000000000000e+00,1.008299999999999983e+02
3.000000000000000000e+00,1.030999979999999994e+02
4.000000000000000000e+00,1.060000000000000000e+02
5.000000000000000000e+00,1.053199999999999932e+02
6.000000000000000000e+00,1.029500000000000028e+02
7.000000000000000000e+00,1.057900000000000063e+02
8.000000000000000000e+00,1.043799999999999955e+02
9.000000000000000000e+00,1.025400000000000063e+02
1.000000000000000000e+01,1.059300000000000068e+02
1.100000000000000000e+01,1.057000000000000028e+02
1.200000000000000000e+01,1.052600000000000051e+02
1.300000000000000000e+01,1.030899959999999993e+02
1.400000000000000000e+01,1.007000000000000028e+02
1.500000000000000000e+01,1.016599999999999966e+02
1.600000000000000000e+01,9.782999999999999829e+01
1.700000000000000000e+01,9.229000000000000625e+01
1.800000000000000000e+01,9.351000000000000512e+01
1.900000000000000000e+01,9.437000000000000455e+01
2.000000000000000000e+01,9.400000000000000000e+01
2.100000000000000000e+01,9.142000000000000171e+01
2.200000000000000000e+01,9.240000000000000568e+01
2.300000000000000000e+01,9.346999999999999886e+01
2.400000000000000000e+01,9.831000000000000227e+01
2.500000000000000000e+01,9.331999999999999318e+01
2.600000000000000000e+01,9.278000000000000114e+01
2.700000000000000000e+01,9.020999999999999375e+01
2.800000000000000000e+01,9.093000000000000682e+01
2.900000000000000000e+01,9.262999999999999545e+01
3.000000000000000000e+01,9.384000000000000341e+01
3.100000000000000000e+01,9.279999999999999716e+01
3.200000000000000000e+01,9.193000000000000682e+01
3.300000000000000000e+01,8.978000000000000114e+01
3.400000000000000000e+01,9.620000000000000284e+01
3.500000000000000000e+01,9.756999999999999318e+01
3.600000000000000000e+01,9.651000000000000512e+01
3.700000000000000000e+01,9.425000000000000000e+01
3.800000000000000000e+01,9.664000000000000057e+01
3.900000000000000000e+01,9.748999999999999488e+01
4.000000000000000000e+01,9.764000000000000057e+01
4.100000000000000000e+01,9.767000000000000171e+01
4.200000000000000000e+01,1.017500000000000000e+02
4.300000000000000000e+01,9.915000000000000568e+01
4.400000000000000000e+01,9.693000000000000682e+01
4.500000000000000000e+01,9.475000000000000000e+01
4.600000000000000000e+01,9.479000000000000625e+01
4.700000000000000000e+01,9.587999999999999545e+01
4.800000000000000000e+01,9.642000000000000171e+01
4.900000000000000000e+01,9.737000000000000455e+01
5.000000000000000000e+01,9.660999999999999943e+01
5.100000000000000000e+01,9.887000000000000455e+01
5.200000000000000000e+01,9.776999999999999602e+01
5.300000000000000000e+01,9.709999799999999937e+01
5.400000000000000000e+01,9.837999999999999545e+01
5.500000000000000000e+01,9.359999999999999432e+01
5.600000000000000000e+01,9.562000000000000455e+01
5.700000000000000000e+01,9.420000000000000284e+01
5.800000000000000000e+01,9.075000000000000000e+01
5.900000000000000000e+01,9.151000000000000512e+01
6.000000000000000000e+01,9.043000000000000682e+01
6.100000000000000000e+01,8.648999999999999488e+01
6.200000000000000000e+01,9.221999999999999886e+01
6.300000000000000000e+01,9.889000000000000057e+01
6.400000000000000000e+01,1.005999999999999943e+02
6.500000000000000000e+01,1.024599999999999937e+02
6.600000000000000000e+01,1.047800000000000011e+02
6.700000000000000000e+01,1.052999999999999972e+02
6.800000000000000000e+01,1.048199999999999932e+02
6.900000000000000000e+01,1.053400000000000034e+02
7.000000000000000000e+01,1.036200000000000045e+02
7.100000000000000000e+01,1.045100000000000051e+02
7.200000000000000000e+01,1.042500000000000000e+02
7.300000000000000000e+01,1.053499999999999943e+02
7.400000000000000000e+01,1.049800000000000040e+02
7.500000000000000000e+01,1.054899999999999949e+02
7.600000000000000000e+01,1.053900000000000006e+02
7.700000000000000000e+01,1.051800000000000068e+02
7.800000000000000000e+01,1.049000000000000057e+02
7.900000000000000000e+01,1.043400000000000034e+02
8.000000000000000000e+01,1.054699999999999989e+02
8.100000000000000000e+01,1.041500000000000057e+02
8.200000000000000000e+01,1.072000000000000028e+02
8.300000000000000000e+01,1.090199970000000036e+02
8.400000000000000000e+01,1.095900000000000034e+02
8.500000000000000000e+01,1.118799999999999955e+02
8.600000000000000000e+01,1.138700000000000045e+02
8.700000000000000000e+01,1.152300000000000040e+02
8.800000000000000000e+01,1.152999999999999972e+02
8.900000000000000000e+01,1.144899999999999949e+02
9.000000000000000000e+01,1.137999999999999972e+02
9.100000000000000000e+01,1.140100020000000001e+02
9.200000000000000000e+01,1.164200000000000017e+02
9.300000000000000000e+01,1.177500000000000000e+02
9.400000000000000000e+01,1.182900000000000063e+02
9.500000000000000000e+01,1.182800000000000011e+02
9.600000000000000000e+01,1.182099999999999937e+02
9.700000000000000000e+01,1.173100000000000023e+02
9.800000000000000000e+01,1.211700000000000017e+02
9.900000000000000000e+01,1.187600000000000051e+02
1.000000000000000000e+02,1.201500000000000057e+02
1.010000000000000000e+02,1.231200000000000045e+02
1.020000000000000000e+02,1.206200000000000045e+02
1.030000000000000000e+02,1.186400000000000006e+02
1.040000000000000000e+02,1.151500000000000057e+02
1.050000000000000000e+02,1.227800000000000011e+02
1.060000000000000000e+02,1.246200000000000045e+02
1.070000000000000000e+02,1.233900000000000006e+02
1.080000000000000000e+02,1.233599999999999994e+02
1.090000000000000000e+02,1.208499999999999943e+02
1.100000000000000000e+02,1.199599999999999937e+02
1.110000000000000000e+02,1.208900000000000006e+02
1.120000000000000000e+02,1.191099999999999994e+02
1.130000000000000000e+02,1.193100000000000023e+02
1.140000000000000000e+02,1.207600000000000051e+02
1.150000000000000000e+02,1.203299999999999983e+02
1.160000000000000000e+02,1.214800000000000040e+02
1.170000000000000000e+02,1.216299999999999955e+02
1.180000000000000000e+02,1.211500000000000057e+02
1.190000000000000000e+02,1.218499999999999943e+02
1.200000000000000000e+02,1.213400000000000034e+02
1.210000000000000000e+02,1.209599999999999937e+02
1.220000000000000000e+02,1.237199999999999989e+02
1.230000000000000000e+02,1.257699999999999960e+02
1.240000000000000000e+02,1.274599999999999937e+02
1.250000000000000000e+02,1.259500000000000028e+02
1.260000000000000000e+02,1.271500000000000057e+02
1.270000000000000000e+02,1.303700000000000045e+02
1.280000000000000000e+02,1.316599999999999966e+02
1.290000000000000000e+02,1.317199999999999989e+02
1.300000000000000000e+02,1.321100000000000136e+02
1.310000000000000000e+02,1.306999999999999886e+02
1.320000000000000000e+02,1.299799999999999898e+02
1.330000000000000000e+02,1.318000000000000114e+02
1.340000000000000000e+02,1.299799999999999898e+02
1.350000000000000000e+02,1.311100000000000136e+02
1.360000000000000000e+02,1.309299900000000036e+02
1.370000000000000000e+02,1.282100100000000111e+02
1.380000000000000000e+02,1.284799999999999898e+02
1.390000000000000000e+02,1.287500000000000000e+02
1.400000000000000000e+02,1.280500030000000038e+02
1.410000000000000000e+02,1.269899999999999949e+02
1.420000000000000000e+02,1.280700070000000039e+02
1.430000000000000000e+02,1.239399999999999977e+02
1.440000000000000000e+02,1.232399999999999949e+02
1.450000000000000000e+02,1.235999999999999943e+02
1.460000000000000000e+02,1.198100000000000023e+02
1.470000000000000000e+02,1.168400000000000034e+02
1.480000000000000000e+02,1.185400000000000063e+02
1.490000000000000000e+02,1.210199970000000036e+02
1.500000000000000000e+02,1.182199999999999989e+02
1.510000000000000000e+02,1.151500000000000057e+02
1.520000000000000000e+02,1.175600000000000023e+02
1.530000000000000000e+02,1.177000000000000028e+02
1.540000000000000000e+02,1.173700000000000045e+02
1.550000000000000000e+02,1.190500030000000038e+02
1.560000000000000000e+02,1.204500000000000028e+02
1.570000000000000000e+02,1.244200000000000017e+02
1.580000000000000000e+02,1.244399999999999977e+02
1.590000000000000000e+02,1.225999999999999943e+02
1.600000000000000000e+02,1.237199999999999989e+02
1.610000000000000000e+02,1.232900000000000063e+02
1.620000000000000000e+02,1.205600000000000023e+02
1.630000000000000000e+02,1.156400000000000006e+02
1.640000000000000000e+02,1.158100000000000023e+02
1.650000000000000000e+02,1.174300000000000068e+02
1.660000000000000000e+02,1.194699999999999989e+02
1.670000000000000000e+02,1.169599999999999937e+02
1.680000000000000000e+02,1.209300000000000068e+02
1.690000000000000000e+02,1.223499999999999943e+02
1.700000000000000000e+02,1.220800019999999932e+02
1.710000000000000000e+02,1.243599999999999994e+02
1.720000000000000000e+02,1.264699999999999989e+02
1.730000000000000000e+02,1.302400100000000123e+02
1.740000000000000000e+02,1.329299900000000036e+02
1.750000000000000000e+02,1.294900100000000123e+02
1.760000000000000000e+02,1.279800000000000040e+02
1.770000000000000000e+02,1.284499999999999886e+02
1.780000000000000000e+02,1.276099999999999994e+02
1.790000000000000000e+02,1.287500000000000000e+02
1.800000000000000000e+02,1.276500000000000057e+02
1.810000000000000000e+02,1.343000000000000114e+02
1.820000000000000000e+02,1.346000099999999975e+02
1.830000000000000000e+02,1.351499900000000025e+02
1.840000000000000000e+02,1.345300000000000011e+02
1.850000000000000000e+02,1.358400000000000034e+02
1.860000000000000000e+02,1.362100100000000111e+02
1.870000000000000000e+02,1.368300000000000125e+02
1.880000000000000000e+02,1.365000000000000000e+02
1.890000000000000000e+02,1.374499999999999886e+02
1.900000000000000000e+02,1.368999900000000025e+02
1.910000000000000000e+02,1.381999999999999886e+02
1.920000000000000000e+02,1.387800000000000011e+02
1.930000000000000000e+02,1.386100000000000136e+02
1.940000000000000000e+02,1.377700000000000102e+02
1.950000000000000000e+02,1.386799900000000036e+02
1.960000000000000000e+02,1.354799999999999898e+02
1.970000000000000000e+02,1.340299990000000037e+02
1.980000000000000000e+02,1.348100000000000023e+02
1.990000000000000000e+02,1.347500000000000000e+02
2.000000000000000000e+02,1.349699999999999989e+02
2.010000000000000000e+02,1.366699999999999875e+02
2.020000000000000000e+02,1.329299900000000036e+02
2.030000000000000000e+02,1.321699999999999875e+02
2.040000000000000000e+02,1.323200099999999964e+02
2.050000000000000000e+02,1.345399899999999889e+02
2.060000000000000000e+02,1.327400100000000123e+02
2.070000000000000000e+02,1.349099999999999966e+02
2.080000000000000000e+02,1.351200000000000045e+02
2.090000000000000000e+02,1.355800000000000125e+02
2.100000000000000000e+02,1.361100000000000136e+02
2.110000000000000000e+02,1.361200000000000045e+02
2.120000000000000000e+02,1.345800000000000125e+02
2.130000000000000000e+02,1.352299999999999898e+02
2.140000000000000000e+02,1.335099899999999877e+02
2.150000000000000000e+02,1.317800000000000011e+02
2.160000000000000000e+02,1.308300000000000125e+02
2.170000000000000000e+02,1.336999999999999886e+02
2.180000000000000000e+02,1.336200000000000045e+02
2.190000000000000000e+02,1.365300000000000011e+02
2.200000000000000000e+02,1.340000000000000000e+02
2.210000000000000000e+02,1.370800020000000075e+02
2.220000000000000000e+02,1.386799900000000036e+02
2.230000000000000000e+02,1.355600000000000023e+02
2.240000000000000000e+02,1.345399899999999889e+02
2.250000000000000000e+02,1.373400000000000034e+02
2.260000000000000000e+02,1.405800000000000125e+02
2.270000000000000000e+02,1.390200040000000001e+02
2.280000000000000000e+02,1.379299900000000036e+02
2.290000000000000000e+02,1.421899999999999977e+02
2.300000000000000000e+02,1.431999999999999886e+02
2.310000000000000000e+02,1.459699999999999989e+02
2.320000000000000000e+02,1.442199999999999989e+02
2.330000000000000000e+02,1.404600100000000111e+02
2.340000000000000000e+02,1.438500099999999975e+02
2.350000000000000000e+02,1.444900100000000123e+02
2.360000000000000000e+02,1.443000000000000114e+02
2.370000000000000000e+02,1.442599899999999877e+02
2.380000000000000000e+02,1.454699999999999989e+02
2.390000000000000000e+02,1.470599980000000073e+02
2.400000000000000000e+02,1.471899999999999977e+02
2.410000000000000000e+02,1.438000000000000114e+02
2.420000000000000000e+02,1.421699999999999875e+02
2.430000000000000000e+02,1.422299999999999898e+02
2.440000000000000000e+02,1.486100000000000136e+02
2.450000000000000000e+02,1.362199999999999989e+02
2.460000000000000000e+02,1.350599980000000073e+02
2.470000000000000000e+02,1.355300000000000011e+02
2.480000000000000000e+02,1.383799999999999955e+02
2.490000000000000000e+02,1.378400000000000034e+02
2.500000000000000000e+02,1.379600100000000111e+02
2.510000000000000000e+02,1.382299999999999898e+02
2.520000000000000000e+02,1.427299999999999898e+02
2.530000000000000000e+02,1.468100000000000023e+02
2.540000000000000000e+02,1.506000099999999975e+02
2.550000000000000000e+02,1.537100100000000111e+02
2.560000000000000000e+02,1.502500000000000000e+02
2.570000000000000000e+02,1.498100000000000023e+02
2.580000000000000000e+02,1.515099899999999877e+02
2.590000000000000000e+02,1.494799999999999898e+02
2.600000000000000000e+02,1.455000000000000000e+02
2.610000000000000000e+02,1.462299999999999898e+02
2.620000000000000000e+02,1.439299900000000036e+02
2.630000000000000000e+02,1.428100000000000023e+02
2.640000000000000000e+02,1.408600000000000136e+02
2.650000000000000000e+02,1.422100100000000111e+02
2.660000000000000000e+02,1.417400100000000123e+02
2.670000000000000000e+02,1.408899999999999864e+02
2.680000000000000000e+02,1.400099945000000048e+02
2.690000000000000000e+02,1.385099899999999877e+02
2.700000000000000000e+02,1.378300000000000125e+02
2.710000000000000000e+02,1.390399930000000097e+02
2.720000000000000000e+02,1.437400100000000123e+02
2.730000000000000000e+02,1.440399930000000097e+02
2.740000000000000000e+02,1.419099999999999966e+02
2.750000000000000000e+02,1.398000000000000114e+02
2.760000000000000000e+02,1.406299999999999955e+02
2.770000000000000000e+02,1.398799999999999955e+02
2.780000000000000000e+02,1.426000099999999975e+02
2.790000000000000000e+02,1.433400000000000034e+02
2.800000000000000000e+02,1.458799999999999955e+02
2.810000000000000000e+02,1.413999900000000025e+02
2.820000000000000000e+02,1.432299999999999898e+02
2.830000000000000000e+02,1.424900100000000123e+02
2.840000000000000000e+02,1.385600000000000023e+02
2.850000000000000000e+02,1.364299900000000036e+02
2.860000000000000000e+02,1.357500000000000000e+02
2.870000000000000000e+02,1.366599999999999966e+02
2.880000000000000000e+02,1.368300000000000125e+02
2.890000000000000000e+02,1.358600000000000136e+02
2.900000000000000000e+02,1.385300000000000011e+02
2.910000000000000000e+02,1.406100000000000136e+02
2.920000000000000000e+02,1.414900100000000123e+02
2.930000000000000000e+02,1.428300000000000125e+02
2.940000000000000000e+02,1.423400000000000034e+02
2.950000000000000000e+02,1.387800000000000011e+02
2.960000000000000000e+02,1.379900100000000123e+02
2.970000000000000000e+02,1.401499900000000025e+02
2.980000000000000000e+02,1.470000000000000000e+02
2.990000000000000000e+02,1.437700000000000102e+02
3.000000000000000000e+02,1.446299999999999955e+02
3.010000000000000000e+02,1.402500000000000000e+02
3.020000000000000000e+02,1.435399899999999889e+02
3.030000000000000000e+02,1.414600100000000111e+02
3.040000000000000000e+02,1.430899960000000135e+02
3.050000000000000000e+02,1.418600000000000136e+02
3.060000000000000000e+02,1.446399999999999864e+02
3.070000000000000000e+02,1.449399999999999977e+02
3.080000000000000000e+02,1.438300000000000125e+02
3.090000000000000000e+02,1.433500099999999975e+02
3.100000000000000000e+02,1.442599899999999877e+02
3.110000000000000000e+02,1.431499900000000025e+02
3.120000000000000000e+02,1.422500000000000000e+02
3.130000000000000000e+02,1.427700000000000102e+02
3.140000000000000000e+02,1.437700000000000102e+02
3.150000000000000000e+02,1.414299900000000036e+02
3.160000000000000000e+02,1.440399930000000097e+02
3.170000000000000000e+02,1.453400000000000034e+02
3.180000000000000000e+02,1.430399930000000097e+02
3.190000000000000000e+02,1.451200000000000045e+02
3.200000000000000000e+02,1.473600000000000136e+02
3.210000000000000000e+02,1.471200000000000045e+02
3.220000000000000000e+02,1.463500099999999975e+02
3.230000000000000000e+02,1.490899960000000135e+02
3.240000000000000000e+02,1.498799999999999955e+02
3.250000000000000000e+02,1.495900000000000034e+02
3.260000000000000000e+02,1.497599899999999877e+02
3.270000000000000000e+02,1.499199999999999875e+02
3.280000000000000000e+02,1.490099945000000048e+02
3.290000000000000000e+02,1.495600000000000023e+02
3.300000000000000000e+02,1.478899999999999864e+02
3.310000000000000000e+02,1.483500099999999975e+02
3.320000000000000000e+02,1.470099945000000048e+02
3.330000000000000000e+02,1.464399999999999977e+02
3.340000000000000000e+02,1.468899999999999864e+02
3.350000000000000000e+02,1.487199999999999989e+02
3.360000000000000000e+02,1.520500030000000038e+02
3.370000000000000000e+02,1.521299999999999955e+02
3.380000000000000000e+02,1.529099999999999966e+02
3.390000000000000000e+02,1.517100100000000111e+02
3.400000000000000000e+02,1.514399999999999977e+02
3.410000000000000000e+02,1.536599999999999966e+02
3.420000000000000000e+02,1.533000000000000114e+02
3.430000000000000000e+02,1.556299999999999955e+02
3.440000000000000000e+02,1.577299999999999898e+02
3.450000000000000000e+02,1.583500099999999975e+02
3.460000000000000000e+02,1.595000000000000000e+02
3.470000000000000000e+02,1.623300000000000125e+02
3.480000000000000000e+02,1.568300000000000125e+02
3.490000000000000000e+02,1.546000099999999975e+02
3.500000000000000000e+02,1.551699999999999875e+02
3.510000000000000000e+02,1.555600000000000023e+02
3.520000000000000000e+02,1.550899960000000135e+02
3.530000000000000000e+02,1.516599999999999966e+02
