index,close
0.000000000000000000e+00,3.223200100000000248e+02
1.000000000000000000e+00,3.239500100000000202e+02
2.000000000000000000e+00,3.233799999999999955e+02
3.000000000000000000e+00,3.335000000000000000e+02
4.000000000000000000e+00,3.440400089999999977e+02
5.000000000000000000e+00,3.470199890000000096e+02
6.000000000000000000e+00,3.447999899999999798e+02
7.000000000000000000e+00,3.458399999999999750e+02
8.000000000000000000e+00,3.383700000000000045e+02
9.000000000000000000e+00,3.292999899999999798e+02
1.000000000000000000e+01,3.242699900000000071e+02
1.100000000000000000e+01,3.333299900000000093e+02
1.200000000000000000e+01,3.336099899999999820e+02
1.300000000000000000e+01,3.532900099999999952e+02
1.400000000000000000e+01,3.581400100000000180e+02
1.500000000000000000e+01,3.628799999999999955e+02
1.600000000000000000e+01,3.742200000000000273e+02
1.700000000000000000e+01,3.617099900000000048e+02
1.800000000000000000e+01,3.690000000000000000e+02
1.900000000000000000e+01,3.749599900000000048e+02
2.000000000000000000e+01,3.731499900000000025e+02
2.100000000000000000e+01,3.733999900000000025e+02
2.200000000000000000e+01,3.791600000000000250e+02
2.300000000000000000e+01,3.818999900000000025e+02
2.400000000000000000e+01,3.853700000000000045e+02
2.500000000000000000e+01,3.800799870000000169e+02
2.600000000000000000e+01,3.851499900000000025e+02
2.700000000000000000e+01,3.820199890000000096e+02
2.800000000000000000e+01,3.806000099999999975e+02
2.900000000000000000e+01,3.762500000000000000e+02
3.000000000000000000e+01,3.711099899999999820e+02
3.100000000000000000e+01,3.698900100000000180e+02
3.200000000000000000e+01,3.787999899999999798e+02
3.300000000000000000e+01,3.793799999999999955e+02
3.400000000000000000e+01,3.779200099999999907e+02
3.500000000000000000e+01,3.775499899999999798e+02
3.600000000000000000e+01,3.801099899999999820e+02
3.700000000000000000e+01,3.802600100000000225e+02
3.800000000000000000e+01,3.776700099999999907e+02
3.900000000000000000e+01,3.773399999999999750e+02
4.000000000000000000e+01,3.695899999999999750e+02
4.100000000000000000e+01,3.630599980000000073e+02
4.200000000000000000e+01,3.714200099999999907e+02
4.300000000000000000e+01,3.775600000000000023e+02
4.400000000000000000e+01,3.741499900000000025e+02
4.500000000000000000e+01,3.686600000000000250e+02
4.600000000000000000e+01,3.452500000000000000e+02
4.700000000000000000e+01,3.358299900000000093e+02
4.800000000000000000e+01,3.483999900000000025e+02
4.900000000000000000e+01,3.440599980000000073e+02
5.000000000000000000e+01,3.426499900000000025e+02
5.100000000000000000e+01,3.440199890000000096e+02
5.200000000000000000e+01,3.415799900000000093e+02
5.300000000000000000e+01,3.354500100000000202e+02
5.400000000000000000e+01,3.456700099999999907e+02
5.500000000000000000e+01,3.451099899999999820e+02
5.600000000000000000e+01,3.566299999999999955e+02
5.700000000000000000e+01,3.604299899999999752e+02
5.800000000000000000e+01,3.712500000000000000e+02
5.900000000000000000e+01,3.720499879999999848e+02
6.000000000000000000e+01,3.704200099999999907e+02
6.100000000000000000e+01,3.657600100000000225e+02
6.200000000000000000e+01,3.920599980000000073e+02
6.300000000000000000e+01,4.153900100000000180e+02
6.400000000000000000e+01,4.172099900000000048e+02
6.500000000000000000e+01,4.177900099999999952e+02
6.600000000000000000e+01,4.267500000000000000e+02
6.700000000000000000e+01,4.363700000000000045e+02
6.800000000000000000e+01,4.341799899999999752e+02
6.900000000000000000e+01,4.328900100000000180e+02
7.000000000000000000e+01,4.183200100000000248e+02
7.100000000000000000e+01,4.390299989999999752e+02
7.200000000000000000e+01,4.540000000000000000e+02
7.300000000000000000e+01,4.746299999999999955e+02
