index,close
0.000000000000000000e+00,3.811200000000000045e+02
1.000000000000000000e+00,3.839700000000000273e+02
2.000000000000000000e+00,3.908399999999999750e+02
3.000000000000000000e+00,3.833799999999999955e+02
4.000000000000000000e+00,3.827699900000000071e+02
5.000000000000000000e+00,3.813299900000000093e+02
6.000000000000000000e+00,3.832200000000000273e+02
7.000000000000000000e+00,3.821099899999999820e+02
8.000000000000000000e+00,3.681600000000000250e+02
9.000000000000000000e+00,3.568999900000000025e+02
1.000000000000000000e+01,3.461400100000000180e+02
1.100000000000000000e+01,3.586700099999999907e+02
1.200000000000000000e+01,3.383799999999999955e+02
1.300000000000000000e+01,3.542500000000000000e+02
1.400000000000000000e+01,3.341700099999999907e+02
1.500000000000000000e+01,3.478700000000000045e+02
1.600000000000000000e+01,3.537500000000000000e+02
1.700000000000000000e+01,3.458700000000000045e+02
1.800000000000000000e+01,3.417900099999999952e+02
1.900000000000000000e+01,3.448299900000000093e+02
2.000000000000000000e+01,3.497300099999999929e+02
2.100000000000000000e+01,3.538799999999999955e+02
2.200000000000000000e+01,3.590199890000000096e+02
2.300000000000000000e+01,3.561099899999999820e+02
2.400000000000000000e+01,3.580199890000000096e+02
2.500000000000000000e+01,3.619500100000000202e+02
2.600000000000000000e+01,3.585600000000000023e+02
2.700000000000000000e+01,3.630000000000000000e+02
2.800000000000000000e+01,3.621000099999999975e+02
2.900000000000000000e+01,3.647500000000000000e+02
3.000000000000000000e+01,3.632799999999999727e+02
3.100000000000000000e+01,3.656000099999999975e+02
3.200000000000000000e+01,3.627200000000000273e+02
3.300000000000000000e+01,3.592099900000000048e+02
3.400000000000000000e+01,3.637999899999999798e+02
3.500000000000000000e+01,3.696499900000000025e+02
3.600000000000000000e+01,3.743399999999999750e+02
3.700000000000000000e+01,3.756000099999999975e+02
3.800000000000000000e+01,3.706200000000000045e+02
3.900000000000000000e+01,3.712900099999999952e+02
4.000000000000000000e+01,3.700000000000000000e+02
4.100000000000000000e+01,3.689399999999999977e+02
4.200000000000000000e+01,3.738700000000000045e+02
4.300000000000000000e+01,3.780000000000000000e+02
4.400000000000000000e+01,3.803399999999999750e+02
4.500000000000000000e+01,3.820000000000000000e+02
4.600000000000000000e+01,3.760400089999999977e+02
4.700000000000000000e+01,3.715499899999999798e+02
4.800000000000000000e+01,3.753999900000000025e+02
4.900000000000000000e+01,3.832200000000000273e+02
5.000000000000000000e+01,3.828700000000000045e+02
5.100000000000000000e+01,3.859800099999999929e+02
5.200000000000000000e+01,3.871000099999999975e+02
5.300000000000000000e+01,3.858799999999999955e+02
5.400000000000000000e+01,3.832500000000000000e+02
5.500000000000000000e+01,3.783999900000000025e+02
5.600000000000000000e+01,3.690000000000000000e+02
5.700000000000000000e+01,3.775000000000000000e+02
5.800000000000000000e+01,3.764700000000000273e+02
5.900000000000000000e+01,3.614899899999999775e+02
6.000000000000000000e+01,3.650100100000000225e+02
6.100000000000000000e+01,3.614299899999999752e+02
6.200000000000000000e+01,3.599500100000000202e+02
6.300000000000000000e+01,3.500599980000000073e+02
6.400000000000000000e+01,3.514100000000000250e+02
