index,close
0.000000000000000000e+00,3.046600000000000250e+02
1.000000000000000000e+00,3.051799899999999752e+02
2.000000000000000000e+00,3.046200000000000045e+02
3.000000000000000000e+00,3.077500000000000000e+02
4.000000000000000000e+00,3.124500100000000202e+02
5.000000000000000000e+00,3.169700000000000273e+02
6.000000000000000000e+00,3.111200000000000045e+02
7.000000000000000000e+00,3.113700000000000045e+02
8.000000000000000000e+00,3.048200100000000248e+02
9.000000000000000000e+00,3.036299999999999955e+02
1.000000000000000000e+01,3.028799999999999955e+02
1.100000000000000000e+01,3.053299900000000093e+02
1.200000000000000000e+01,2.978799999999999955e+02
1.300000000000000000e+01,3.020100100000000225e+02
1.400000000000000000e+01,2.935100100000000225e+02
1.500000000000000000e+01,3.010599980000000073e+02
1.600000000000000000e+01,3.038500099999999975e+02
1.700000000000000000e+01,2.997300099999999929e+02
1.800000000000000000e+01,2.983700000000000045e+02
1.900000000000000000e+01,2.989200099999999907e+02
2.000000000000000000e+01,3.021400100000000180e+02
2.100000000000000000e+01,3.023200100000000248e+02
2.200000000000000000e+01,3.052999899999999798e+02
2.300000000000000000e+01,3.050799870000000169e+02
2.400000000000000000e+01,3.087699900000000071e+02
2.500000000000000000e+01,3.103100000000000023e+02
2.600000000000000000e+01,3.090700069999999755e+02
2.700000000000000000e+01,3.103900100000000180e+02
2.800000000000000000e+01,3.125100100000000225e+02
2.900000000000000000e+01,3.126200000000000045e+02
3.000000000000000000e+01,3.137000100000000202e+02
3.100000000000000000e+01,3.145499899999999798e+02
3.200000000000000000e+01,3.180499879999999848e+02
3.300000000000000000e+01,3.197399899999999775e+02
3.400000000000000000e+01,3.237900099999999952e+02
3.500000000000000000e+01,3.246299999999999955e+02
3.600000000000000000e+01,3.230899959999999851e+02
3.700000000000000000e+01,3.238200100000000248e+02
3.800000000000000000e+01,3.243299900000000093e+02
3.900000000000000000e+01,3.260499879999999848e+02
4.000000000000000000e+01,3.243399999999999750e+02
4.100000000000000000e+01,3.205299999999999727e+02
4.200000000000000000e+01,3.262300099999999929e+02
4.300000000000000000e+01,3.285499899999999798e+02
4.400000000000000000e+01,3.301700099999999907e+02
4.500000000000000000e+01,3.258599899999999820e+02
4.600000000000000000e+01,3.232200000000000273e+02
4.700000000000000000e+01,3.200000000000000000e+02
4.800000000000000000e+01,3.238799999999999955e+02
4.900000000000000000e+01,3.261400100000000180e+02
5.000000000000000000e+01,3.248700000000000045e+02
5.100000000000000000e+01,3.229899899999999775e+02
5.200000000000000000e+01,3.226400100000000180e+02
5.300000000000000000e+01,3.224899899999999775e+02
5.400000000000000000e+01,3.235299999999999727e+02
5.500000000000000000e+01,3.237500000000000000e+02
5.600000000000000000e+01,3.273900100000000180e+02
5.700000000000000000e+01,3.297600100000000225e+02
5.800000000000000000e+01,3.303900100000000180e+02
5.900000000000000000e+01,3.291299999999999955e+02
6.000000000000000000e+01,3.231099899999999820e+02
6.100000000000000000e+01,3.202000100000000202e+02
6.200000000000000000e+01,3.190199890000000096e+02
6.300000000000000000e+01,3.206000099999999975e+02
6.400000000000000000e+01,3.221899999999999977e+02
6.500000000000000000e+01,3.210799870000000169e+02
6.600000000000000000e+01,3.231200000000000045e+02
6.700000000000000000e+01,3.294800099999999929e+02
6.800000000000000000e+01,3.285799900000000093e+02
6.900000000000000000e+01,3.334100000000000250e+02
7.000000000000000000e+01,3.354200099999999907e+02
7.100000000000000000e+01,3.359500100000000202e+02
7.200000000000000000e+01,3.352900099999999952e+02
7.300000000000000000e+01,3.336000099999999975e+02
7.400000000000000000e+01,3.363900100000000180e+02
7.500000000000000000e+01,3.358999900000000025e+02
7.600000000000000000e+01,3.398200100000000248e+02
7.700000000000000000e+01,3.383100000000000023e+02
7.800000000000000000e+01,3.386700099999999907e+02
7.900000000000000000e+01,3.386099899999999820e+02
8.000000000000000000e+01,3.369599900000000048e+02
8.100000000000000000e+01,3.352500000000000000e+02
8.200000000000000000e+01,3.341200000000000045e+02
8.300000000000000000e+01,3.353399999999999750e+02
8.400000000000000000e+01,3.341499900000000025e+02
8.500000000000000000e+01,3.369100000000000250e+02
8.600000000000000000e+01,3.410000000000000000e+02
8.700000000000000000e+01,3.420000000000000000e+02
8.800000000000000000e+01,3.415600000000000023e+02
8.900000000000000000e+01,3.414599900000000048e+02
9.000000000000000000e+01,3.408999900000000025e+02
9.100000000000000000e+01,3.411299999999999955e+02
9.200000000000000000e+01,3.433700000000000045e+02
9.300000000000000000e+01,3.453500099999999975e+02
9.400000000000000000e+01,3.435400099999999952e+02
9.500000000000000000e+01,3.410899959999999851e+02
